0.662 28.3077 314.216 3.04672
0.663 28.298 314.611 3.04528
0.664 28.2883 315.006 3.04384
0.665 28.2786 315.4 3.0424
0.666 28.269 315.795 3.04096
0.667 28.2593 316.189 3.03952
0.668 28.2496 316.583 3.03808
0.669 28.2399 316.977 3.03664
0.67 28.2303 317.37 3.0352
0.671 28.2206 317.763 3.03376
0.672 28.211 318.157 3.03232
0.673 28.2013 318.549 3.03088
0.674 28.1917 318.942 3.02944
0.675 28.182 319.334 3.028
0.676 28.1724 319.727 3.02656
0.677 28.1627 320.119 3.02512
0.678 28.1531 320.51 3.02368
0.679 28.1435 320.902 3.02224
0.68 28.1338 321.293 3.0208
0.681 28.1242 321.685 3.01936
0.682 28.1146 322.075 3.01792
0.683 28.105 322.466 3.01648
0.684 28.0953 322.857 3.01504
0.685 28.0857 323.247 3.0136
0.686 28.0761 323.637 3.01216
0.687 28.0665 324.027 3.01072
0.688 28.0569 324.416 3.00928
0.689 28.0473 324.806 3.00784
0.69 28.0377 325.195 3.0064
0.691 28.0281 325.584 3.00496
0.692 28.0186 325.973 3.00352
0.693 28.009 326.361 3.00208
0.694 27.9994 326.749 3.00064
0.695 27.9898 327.137 2.9992
0.696 27.9802 327.525 2.99776
0.697 27.9707 327.913 2.99632
0.698 27.9611 328.3 2.99488
0.699 27.9515 328.688 2.99344
0.7 27.942 329.075 2.992
0.701 27.9324 329.461 2.99056
0.702 27.9229 329.848 2.98912
0.703 27.9133 330.234 2.98768
0.704 27.9038 330.621 2.98624
0.705 27.8942 331.006 2.9848
0.706 27.8847 331.392 2.98336
0.707 27.8752 331.778 2.98192
0.708 27.8656 332.163 2.98048
0.709 27.8561 332.548 2.97904
0.71 27.8466 332.933 2.9776
0.711 27.8371 333.317 2.97616
0.712 27.8276 333.702 2.97472
0.713 27.818 334.086 2.97328
0.714 27.8085 334.47 2.97184
0.715 27.799 334.854 2.9704
0.716 27.7895 335.237 2.96896
0.717 27.78 335.621 2.96752
0.718 27.7705 336.004 2.96608
0.719 27.761 336.387 2.96464
0.72 27.7516 336.769 2.9632
0.721 27.7421 337.152 2.96176
0.722 27.7326 337.534 2.96032
0.723 27.7231 337.916 2.95888
0.724 27.7136 338.298 2.95744
0.725 27.7042 338.68 2.956
0.726 27.6947 339.061 2.95456
0.727 27.6852 339.442 2.95312
0.728 27.6758 339.823 2.95168
0.729 27.6663 340.204 2.95024
0.73 27.6569 340.585 2.9488
0.731 27.6474 340.965 2.94736
0.732 27.638 341.345 2.94592
0.733 27.6285 341.725 2.94448
0.734 27.6191 342.105 2.94304
0.735 27.6096 342.484 2.9416
0.736 27.6002 342.864 2.94016
0.737 27.5908 343.243 2.93872
0.738 27.5814 343.621 2.93728
0.739 27.5719 344 2.93584
0.74 27.5625 344.378 2.9344
0.741 27.5531 344.757 2.93296
0.742 27.5437 345.135 2.93152
0.743 27.5343 345.512 2.93008
0.744 27.5249 345.89 2.92864
0.745 27.5155 346.267 2.9272
0.746 27.5061 346.645 2.92576
0.747 27.4967 347.022 2.92432
0.748 27.4873 347.398 2.92288
0.749 27.4779 347.775 2.92144
0.75 27.4685 348.151 2.92
0.751 27.4592 348.527 2.91856
0.752 27.4498 348.903 2.91712
0.753 27.4404 349.279 2.91568
0.754 27.431 349.654 2.91424
0.755 27.4217 350.029 2.9128
0.756 27.4123 350.404 2.91136
0.757 27.4029 350.779 2.90992
0.758 27.3936 351.154 2.90848
0.759 27.3842 351.528 2.90704
0.76 27.3749 351.902 2.9056
0.761 27.3655 352.276 2.90416
0.762 27.3562 352.65 2.90272
0.763 27.3469 353.024 2.90128
0.764 27.3375 353.397 2.89984
0.765 27.3282 353.77 2.8984
0.766 27.3189 354.143 2.89696
0.767 27.3096 354.516 2.89552
0.768 27.3002 354.888 2.89408
0.769 27.2909 355.261 2.89264
0.77 27.2816 355.633 2.8912
0.771 27.2723 356.005 2.88976
0.772 27.263 356.376 2.88832
0.773 27.2537 356.748 2.88688
0.774 27.2444 357.119 2.88544
